x-axis,1,2
second,Volt,Volt
-19.16000E-03,-893.74999E-03,+249.98E-06
-19.11000E-03,-862.49999E-03,+249.98E-06
-19.06000E-03,-843.74999E-03,+249.98E-06
-19.01000E-03,-890.62499E-03,+249.98E-06
-18.96000E-03,-865.62499E-03,+249.98E-06
-18.91000E-03,-868.74999E-03,+249.98E-06
-18.86000E-03,-884.37499E-03,+249.98E-06
-18.81000E-03,-874.99999E-03,+249.98E-06
-18.76000E-03,-871.87499E-03,+249.98E-06
-18.71000E-03,-896.87499E-03,+5.24998E-03
-18.66000E-03,-890.62499E-03,+6.49998E-03
-18.61000E-03,-887.49999E-03,+1.49998E-03
-18.56000E-03,-862.49999E-03,+249.98E-06
-18.51000E-03,-843.74999E-03,+5.24998E-03
-18.46000E-03,-865.62499E-03,+1.49998E-03
-18.41000E-03,-846.87499E-03,+5.24998E-03
-18.36000E-03,-840.62499E-03,+1.49998E-03
-18.31000E-03,-853.12499E-03,+249.98E-06
-18.26000E-03,-831.24999E-03,+249.98E-06
-18.21000E-03,-862.49999E-03,+249.98E-06
-18.16000E-03,-859.37499E-03,-4.75002E-03
-18.11000E-03,-843.74999E-03,+3.99998E-03
-18.06000E-03,-865.62499E-03,+1.49998E-03
-18.01000E-03,-871.87499E-03,+249.98E-06
-17.96000E-03,-821.87499E-03,+249.98E-06
-17.91000E-03,-871.87499E-03,+249.98E-06
-17.86000E-03,-874.99999E-03,+249.98E-06
-17.81000E-03,-871.87499E-03,+249.98E-06
-17.76000E-03,-884.37499E-03,+5.24998E-03
-17.71000E-03,-862.49999E-03,+1.49998E-03
-17.66000E-03,-868.74999E-03,-4.75002E-03
-17.61000E-03,-884.37499E-03,-1.00002E-03
-17.56000E-03,-849.99999E-03,+5.24998E-03
-17.51000E-03,-840.62499E-03,+6.49998E-03
-17.46000E-03,-878.12499E-03,+1.49998E-03
-17.41000E-03,-862.49999E-03,+249.98E-06
-17.36000E-03,-856.24999E-03,+249.98E-06
-17.31000E-03,-868.74999E-03,+249.98E-06
-17.26000E-03,-871.87499E-03,+249.98E-06
-17.21000E-03,-871.87499E-03,+249.98E-06
-17.16000E-03,-859.37499E-03,+5.24998E-03
-17.11000E-03,-856.24999E-03,+1.49998E-03
-17.06000E-03,-856.24999E-03,+249.98E-06
-17.01000E-03,-881.24999E-03,+249.98E-06
-16.96000E-03,-862.49999E-03,+249.98E-06
-16.91000E-03,-856.24999E-03,+249.98E-06
-16.86000E-03,-868.74999E-03,+249.98E-06
-16.81000E-03,-846.87499E-03,+5.24998E-03
