x-axis,1,2
second,Volt,Volt
-19.16000E-03,-23.75000E-03,+7.74998E-03
-19.11000E-03,-23.75000E-03,+1.49998E-03
-19.06000E-03,-3.75000E-03,+249.98E-06
-19.01000E-03,-38.75000E-03,+249.98E-06
-18.96000E-03,-38.75000E-03,+249.98E-06
-18.91000E-03,-11.25000E-03,+249.98E-06
-18.86000E-03,-45.00000E-03,+249.98E-06
-18.81000E-03,-55.00000E-03,+249.98E-06
-18.76000E-03,-20.00000E-03,-4.75002E-03
-18.71000E-03,-61.25000E-03,-6.00002E-03
-18.66000E-03,-63.75000E-03,-1.00002E-03
-18.61000E-03,-61.25000E-03,+249.98E-06
-18.56000E-03,-66.25000E-03,+249.98E-06
-18.51000E-03,-47.50000E-03,-4.75002E-03
-18.46000E-03,-47.50000E-03,+3.99998E-03
-18.41000E-03,-58.75000E-03,-3.50002E-03
-18.36000E-03,-36.25000E-03,-1.00002E-03
-18.31000E-03,-45.00000E-03,+5.24998E-03
-18.26000E-03,-68.75000E-03,+1.49998E-03
-18.21000E-03,-58.75000E-03,-4.75002E-03
-18.16000E-03,-50.00000E-03,-1.00002E-03
-18.11000E-03,-63.75000E-03,+5.24998E-03
-18.06000E-03,-72.50000E-03,+1.49998E-03
-18.01000E-03,-78.75000E-03,+249.98E-06
-17.96000E-03,-80.00000E-03,+249.98E-06
-17.91000E-03,-70.00000E-03,+249.98E-06
-17.86000E-03,-67.50000E-03,+249.98E-06
-17.81000E-03,-77.50000E-03,+249.98E-06
-17.76000E-03,-50.00000E-03,+249.98E-06
-17.71000E-03,-52.50000E-03,+5.24998E-03
-17.66000E-03,-70.00000E-03,+1.49998E-03
-17.61000E-03,-48.75000E-03,+249.98E-06
-17.56000E-03,-37.50000E-03,+249.98E-06
-17.51000E-03,-21.25000E-03,+5.24998E-03
-17.46000E-03,-47.50000E-03,+1.49998E-03
-17.41000E-03,-45.00000E-03,+249.98E-06
-17.36000E-03,-27.50000E-03,+249.98E-06
-17.31000E-03,-58.75000E-03,-4.75002E-03
-17.26000E-03,-62.50000E-03,-1.00002E-03
-17.21000E-03,-21.25000E-03,-4.75002E-03
-17.16000E-03,-56.25000E-03,+3.99998E-03
-17.11000E-03,-67.50000E-03,+1.49998E-03
-17.06000E-03,-37.50000E-03,+249.98E-06
-17.01000E-03,-65.00000E-03,+5.24998E-03
-16.96000E-03,-68.75000E-03,+1.49998E-03
-16.91000E-03,-62.50000E-03,+5.24998E-03
-16.86000E-03,-71.25000E-03,+6.49998E-03
-16.81000E-03,-48.75000E-03,+1.49998E-03
