x-axis,1,2
second,Volt,Volt
-19.16000E-03,-190.62499E-03,-1.00002E-03
-19.11000E-03,-159.37499E-03,+5.24998E-03
-19.06000E-03,-140.62499E-03,+1.49998E-03
-19.01000E-03,-162.49999E-03,+249.98E-06
-18.96000E-03,-168.74999E-03,+249.98E-06
-18.91000E-03,-143.74999E-03,+249.98E-06
-18.86000E-03,-149.99999E-03,+249.98E-06
-18.81000E-03,-165.62499E-03,+249.98E-06
-18.76000E-03,-168.74999E-03,+5.24998E-03
-18.71000E-03,-181.24999E-03,+6.49998E-03
-18.66000E-03,-159.37499E-03,+6.49998E-03
-18.61000E-03,-165.62499E-03,+1.49998E-03
-18.56000E-03,-168.74999E-03,+249.98E-06
-18.51000E-03,-156.24999E-03,+5.24998E-03
-18.46000E-03,-153.12499E-03,+1.49998E-03
-18.41000E-03,-115.62499E-03,+249.98E-06
-18.36000E-03,-231.24999E-03,+249.98E-06
-18.31000E-03,-174.99999E-03,+249.98E-06
-18.26000E-03,-128.12499E-03,+5.24998E-03
-18.21000E-03,-171.87499E-03,+1.49998E-03
-18.16000E-03,-184.37499E-03,+249.98E-06
-18.11000E-03,-121.87499E-03,+5.24998E-03
-18.06000E-03,-156.24999E-03,+6.49998E-03
-18.01000E-03,-168.74999E-03,+1.49998E-03
-17.96000E-03,-68.74999E-03,+249.98E-06
-17.91000E-03,-156.24999E-03,+249.98E-06
-17.86000E-03,-159.37499E-03,+249.98E-06
-17.81000E-03,-178.12499E-03,+249.98E-06
-17.76000E-03,-171.87499E-03,+249.98E-06
-17.71000E-03,-156.24999E-03,+249.98E-06
-17.66000E-03,-153.12499E-03,+249.98E-06
-17.61000E-03,-165.62499E-03,+249.98E-06
-17.56000E-03,-143.74999E-03,+5.24998E-03
-17.51000E-03,-137.49999E-03,+1.49998E-03
-17.46000E-03,-162.49999E-03,+249.98E-06
-17.41000E-03,-156.24999E-03,+249.98E-06
-17.36000E-03,-165.62499E-03,+249.98E-06
-17.31000E-03,-168.74999E-03,+249.98E-06
-17.26000E-03,-168.74999E-03,+249.98E-06
-17.21000E-03,-156.24999E-03,+5.24998E-03
-17.16000E-03,-178.12499E-03,+1.49998E-03
-17.11000E-03,-159.37499E-03,+5.24998E-03
-17.06000E-03,-153.12499E-03,+6.49998E-03
-17.01000E-03,-215.62499E-03,+1.49998E-03
-16.96000E-03,-156.24999E-03,-4.75002E-03
-16.91000E-03,-137.49999E-03,-1.00002E-03
-16.86000E-03,-112.49999E-03,+249.98E-06
-16.81000E-03,-118.74999E-03,+249.98E-06
