x-axis,1,2
second,Volt,Volt
-19.16000E-03,-68.74999E-03,+7.74998E-03
-19.11000E-03,-21.87499E-03,+1.49998E-03
-19.06000E-03,-74.99999E-03,+249.98E-06
-19.01000E-03,-78.12499E-03,+249.98E-06
-18.96000E-03,-24.99999E-03,+249.98E-06
-18.91000E-03,-74.99999E-03,+249.98E-06
-18.86000E-03,-90.62499E-03,+249.98E-06
-18.81000E-03,-40.62499E-03,+249.98E-06
-18.76000E-03,-78.12499E-03,+249.98E-06
-18.71000E-03,-65.62499E-03,+249.98E-06
-18.66000E-03,-71.87499E-03,+249.98E-06
-18.61000E-03,-74.99999E-03,+249.98E-06
-18.56000E-03,-62.49999E-03,+249.98E-06
-18.51000E-03,-71.87499E-03,+249.98E-06
-18.46000E-03,-87.49999E-03,+5.24998E-03
-18.41000E-03,-90.62499E-03,+1.49998E-03
-18.36000E-03,-65.62499E-03,+249.98E-06
-18.31000E-03,-84.37499E-03,+249.98E-06
-18.26000E-03,-103.12499E-03,+249.98E-06
-18.21000E-03,-81.24999E-03,+249.98E-06
-18.16000E-03,-87.49999E-03,+249.98E-06
-18.11000E-03,-90.62499E-03,+249.98E-06
-18.06000E-03,-90.62499E-03,+249.98E-06
-18.01000E-03,-90.62499E-03,+249.98E-06
-17.96000E-03,-65.62499E-03,+249.98E-06
-17.91000E-03,-84.37499E-03,+249.98E-06
-17.86000E-03,-90.62499E-03,+249.98E-06
-17.81000E-03,-65.62499E-03,+5.24998E-03
-17.76000E-03,-71.87499E-03,+6.49998E-03
-17.71000E-03,-49.99999E-03,+1.49998E-03
-17.66000E-03,-118.74999E-03,+249.98E-06
-17.61000E-03,-87.49999E-03,-4.75002E-03
-17.56000E-03,-62.49999E-03,-1.00002E-03
-17.51000E-03,-96.87499E-03,+5.24998E-03
-17.46000E-03,-93.74999E-03,+1.49998E-03
-17.41000E-03,-65.62499E-03,+249.98E-06
-17.36000E-03,-84.37499E-03,-4.75002E-03
-17.31000E-03,-103.12499E-03,-1.00002E-03
-17.26000E-03,-56.24999E-03,+249.98E-06
-17.21000E-03,-93.74999E-03,+5.24998E-03
-17.16000E-03,-93.74999E-03,+1.49998E-03
-17.11000E-03,-90.62499E-03,+249.98E-06
-17.06000E-03,-103.12499E-03,+249.98E-06
-17.01000E-03,-81.24999E-03,+249.98E-06
-16.96000E-03,-74.99999E-03,+249.98E-06
-16.91000E-03,-99.99999E-03,+249.98E-06
-16.86000E-03,-81.24999E-03,+249.98E-06
-16.81000E-03,-87.49999E-03,+249.98E-06
